"QN12","QN13","QN16","QN24","QN25","QN86","QN22","QN19","QN20","QN21","QN88","QN89","QN90","QN91","QN100","QN101","QN102","QN23","QN85","QN87","QN99","QN103","QN104","QN27","QN28","QN29","QN30","QN43","QN48","qntb4","qnillict","QN26","QN84","qnowt","qnobese","weight","stratum","psu"
2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,NA,2,1,1,1,1,2,1,0.543,211,301082
2,2,1,2,2,NA,2,1,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,NA,2,NA,2,2,NA,2,2,0.5272,211,301082
2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,NA,2,2,2,1,1,2,2,0.4624,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,1,1,2,2,NA,1,2,NA,2,NA,2,2,2,2,2,2,2,2,2,2,0.3994,211,301082
2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,NA,NA,0.5272,211,301082
2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,NA,2,2,2,2,2,1,2,2,2,2,2,0.692,211,301082
2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,NA,2,2,1,2,2,0.5686,211,301082
2,2,2,NA,1,2,2,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,2,1,0.3994,211,301082
2,1,1,2,2,2,2,2,2,2,2,NA,1,1,NA,NA,NA,2,1,NA,2,NA,NA,2,2,2,2,NA,1,NA,2,2,NA,NA,NA,0.4015,211,301082
2,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,NA,1,1,1,1,1,1,2,0.617,211,301082
1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,0.543,211,301082
2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,1,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,0.543,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,NA,2,1,2,2,2,0.3764,211,301082
2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,0.3764,211,301082
2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0.0848,211,301082
2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,0.123,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,1,2,NA,NA,2,1,2,1,0.617,211,301082
1,2,1,2,2,2,NA,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,1,0.543,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,0.3764,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,0.3764,211,301082
2,2,2,1,1,2,NA,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,0.3764,211,301082
2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,2,0.4624,211,301082
2,2,2,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,2,2,0.1296,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0.5272,211,301082
2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,0.5686,211,301082
2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,0.9801,211,301082
2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,2,0.5696,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.3764,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.4624,211,301082
2,2,2,1,2,NA,2,2,1,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,2,2,0.4624,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,0.617,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.617,211,301082
2,2,NA,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,2,1,0.543,211,301082
2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,0.5686,211,301082
1,1,1,2,2,1,2,1,NA,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0.3764,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,0.3994,211,301082
2,2,2,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,2,2,0.3994,211,301082
2,2,1,2,2,2,NA,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,0.617,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.617,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,NA,NA,0.543,211,301082
2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,2,2,NA,1,1,1,1,1,2,2,0.5686,211,301082
2,2,2,2,1,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,2,2,0.3764,211,301082
2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,0.3764,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.3994,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,0.5272,211,301082
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,0.617,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,0.543,211,301082
2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,NA,1,2,2,2,2,2,2,2,2,2,1,2,2,NA,NA,0.5498,211,301082
2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,0.3764,211,301082
2,2,2,2,2,NA,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,NA,1,2,2,1,0.4094,211,301082
2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,NA,2,1,2,1,1,2,2,0.4624,211,301082
2,2,2,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,1,NA,2,2,0.4624,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,0.5272,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0.5272,211,301082
1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,NA,2,2,2,2,0.543,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,0.5686,211,301082
2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,0.5272,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0.5272,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0.3994,211,301082
2,2,2,2,2,NA,NA,2,2,2,2,1,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,1,NA,2,1,0.4015,211,301082
2,2,2,2,NA,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,NA,2,1,2,1,2,NA,NA,0.5272,211,301082
2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,0.123,211,301082
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,0.1295,211,301082
2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,0.5686,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.5696,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,NA,2,1,2,2,1,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.3994,211,301082
2,2,2,2,2,NA,2,2,1,1,2,2,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,1,NA,2,2,0.3994,211,301082
2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,NA,2,2,2,2,2,2,0.617,211,301082
2,2,1,1,1,2,NA,2,1,NA,1,1,2,2,1,1,2,2,NA,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,0.5272,211,301082
1,2,1,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,0.1295,211,301082
2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,NA,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0.4015,211,301082
2,2,2,1,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,0.3994,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,0.617,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,0.5686,211,301082
2,2,2,2,2,2,NA,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,2,0.5686,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,0.5272,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.5272,211,301082
2,2,2,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,2,2,0.4015,211,301082
2,2,2,2,2,2,NA,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,0.3153,211,301082
2,2,1,1,2,2,NA,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,0.5272,211,301082
2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,1,2,2,2,NA,1,NA,2,2,2,2,2,2,2,2,NA,2,1,NA,NA,NA,0.543,211,301082
2,1,2,2,2,2,NA,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,0.543,211,301082
1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,0.5272,211,301082
2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.3764,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,0.4624,211,301082
2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,2,2,NA,2,1,0.3994,211,301082
2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,0.1441,211,301082
2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.617,211,301082
2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,0.5686,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0.543,211,301082
2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,0.3764,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,NA,2,2,2,2,2,2,0.3764,211,301082
2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,0.3785,211,301082
2,2,2,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,2,0.0848,211,301082
2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,0.617,211,301082
2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,1,1,2,1,0.617,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,NA,2,1,0.5686,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0.5272,211,301082
2,2,2,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,NA,2,NA,2,1,0.4624,211,301082
2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,0.5272,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0.4624,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,0.3764,211,301082
2,2,1,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,2,2,0.3994,211,301082
2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0.617,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.5686,211,301082
2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,2,1,2,2,1,0.3764,211,301082
2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,0.3764,211,301082
2,2,2,2,2,NA,2,2,2,2,2,NA,2,2,2,2,1,2,NA,1,1,1,1,2,2,2,2,2,2,2,NA,2,1,2,2,0.0848,211,301082
2,2,2,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,NA,2,2,2,2,NA,2,2,0.3994,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,0.543,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2,0.3764,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.5696,211,301082
2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,NA,1,1,2,1,NA,2,2,2,2,2,2,2,1,1,NA,NA,0.1296,211,301082
2,2,2,1,1,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,1,NA,2,2,0.4624,211,301082
2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,0.5498,211,301082
2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,0.5272,211,301082
1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,0.3994,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,NA,NA,2,2,NA,NA,NA,NA,1,2,2,2,2,2,2,2,NA,2,2,2,0.4624,211,301082
2,2,2,1,1,2,NA,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0.5686,211,301082
2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,0.3764,211,301082
2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,0.5272,211,301082
2,2,1,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,2,1,NA,1,2,0.4624,211,301082
2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,NA,2,NA,2,2,2,1,2,0.5686,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0.3764,211,301082
2,2,NA,1,1,2,2,2,NA,NA,2,1,2,NA,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,NA,NA,0.3764,211,301082
2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,NA,2,1,1,1,1,2,2,0.1296,211,301082
2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,2,NA,2,2,0.3994,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,0.5272,211,301082
2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,2,0.5272,211,301082
2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.3994,211,301082
2,2,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,0.4624,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.5272,211,301082
2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,0.4624,211,301082
2,2,2,1,1,NA,2,1,2,2,2,1,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,2,1,NA,2,2,0.4624,211,301082
1,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0.617,211,301082
1,1,1,2,2,2,NA,1,2,2,1,1,1,1,1,2,1,1,1,NA,1,2,2,2,2,2,2,1,1,1,2,2,NA,2,1,0.123,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,0.5686,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0.3764,211,301082
2,2,2,1,1,2,NA,2,NA,NA,1,2,2,2,1,1,1,2,2,1,1,1,1,NA,NA,NA,2,2,2,2,2,1,1,2,2,0.3764,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0.3994,211,301082
2,2,2,2,2,NA,NA,2,2,2,2,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,2,NA,2,2,0.3994,211,301082
2,2,1,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.1178,211,301082
2,2,2,1,2,2,NA,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,0.3994,211,301082
2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,0.5284,211,301082
2,2,2,1,2,2,NA,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,0.4648,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,0.2505,211,301082
2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,NA,2,2,2,2,0.3785,211,301082
2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,NA,NA,0.4624,211,301082
2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,0.5272,211,301082
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,0.5272,211,301082
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,NA,2,2,2,2,0.543,211,301082
2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0.543,211,301082
2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0.3764,211,301082
2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,0.5272,211,301082
1,2,2,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,2,2,2,1,2,1,NA,2,2,0.3994,211,301082
2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,0.5284,211,301082
2,2,1,NA,2,1,2,1,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,NA,1,1,2,2,1,1,2,NA,NA,2,1,0.3153,211,301082
